"","X","Company","Date","Open","Close","Volume","return","after_hours"
"241",392732,"afmd.us.txt","2014-09-12",6.95,5.7,3572125,-93.1687440076702,-91.6706615532119
"242",392733,"afmd.us.txt","2014-09-15",6,6.4,478887,12.280701754386,5.26315789473699
"243",392734,"afmd.us.txt","2014-09-16",6.4,6.22,163319,-2.8125,0
"244",392735,"afmd.us.txt","2014-09-17",6.17,6.27,145346,0.803858520899992,-0.803858520900302
"245",392736,"afmd.us.txt","2014-09-18",6.12,6.12,148704,-2.3923444976076,-2.3923444976076
"246",392737,"afmd.us.txt","2014-09-19",6.11,6.18,136259,0.980392156863008,-0.163398692810501
"247",392742,"afmd.us.txt","2014-09-26",6.28,6.4,20265,2.23642172523999,0.319488817890989
"248",392747,"afmd.us.txt","2014-10-03",6.18,6.36,24137,6.00000000000001,3
"249",420250,"agfsw.us.txt","2014-04-17",0.68,0.55,800,-89.2367906066536,-86.692759295499
"250",420251,"agfsw.us.txt","2014-04-21",0.71,1.25,925,127.272727272727,29.090909090909
"251",420252,"agfsw.us.txt","2014-04-23",0.9,0.9,100,-28,-28
"252",420253,"agfsw.us.txt","2014-04-24",0.9,0.9,270,0,0
"253",420254,"agfsw.us.txt","2014-04-25",0.75,0.75,100,-16.6666666666667,-16.6666666666667
"254",420255,"agfsw.us.txt","2014-04-28",0.74,0.74,200,-1.3333333333333,-1.3333333333333
"255",420260,"agfsw.us.txt","2014-05-29",0.84,0.75,1200,7.14285714285701,20
"256",420265,"agfsw.us.txt","2014-06-13",0.7,0.6392,500,6.53333333333299,16.666666666667
"257",420690,"agfsw.us.txt","2016-11-09",0.38,0.141,678162,-75.2631578947368,-33.3333333333333
"258",420691,"agfsw.us.txt","2016-11-10",0.1692,0.12,89300,-14.8936170212766,20
"259",420692,"agfsw.us.txt","2016-11-11",0.15,0.13,121208,8.33333333333299,25
"260",420693,"agfsw.us.txt","2016-11-14",0.183,0.12,24665,-7.6923076923077,40.769230769231
"261",420694,"agfsw.us.txt","2016-11-15",0.15,0.12,900,0,25
"262",420695,"agfsw.us.txt","2016-11-16",0.12,0.1,19850,-16.6666666666667,0
"263",420700,"agfsw.us.txt","2016-11-28",0.18,0.145,21600,3.571428571429,28.571428571429
"264",420705,"agfsw.us.txt","2016-12-05",0.09,0.09,170342,25.173852573018,25.173852573018
"265",422183,"agi.us.txt","2013-02-13",14.273,14.007,15562,-72.2633663366337,-71.7366336633663
"266",422184,"agi.us.txt","2013-02-14",14.138,13.807,26972,-1.42785749982151,0.935246662383005
"267",422185,"agi.us.txt","2013-02-15",13.712,13.264,21289,-3.9327877163758,-0.688056782791302
"268",422186,"agi.us.txt","2013-02-19",13.329,13.321,12666,0.429734620024003,0.490048250904995
"269",422187,"agi.us.txt","2013-02-20",13.15,12.569,11598,-5.6452218301929,-1.28368741085499
"270",422188,"agi.us.txt","2013-02-21",12.758,12.758,23597,1.50369957832801,1.50369957832801
"271",422193,"agi.us.txt","2013-02-28",13.391,13.285,30001,-3.2551704048937,-2.4832508010486
"272",422198,"agi.us.txt","2013-03-07",13.131,13.596,5793,5.232198142415,1.63312693498501
"273",426581,"agiil.us.txt","2012-09-28",18.55,18.654,39317,-68.91,-69.0833333333333
"274",426582,"agiil.us.txt","2012-10-01",18.625,18.573,93497,-0.434223222901298,-0.155462635359704
"275",426583,"agiil.us.txt","2012-10-02",18.573,18.565,38206,-0.0430732784148957,0
"276",426584,"agiil.us.txt","2012-10-03",18.616,18.52,30202,-0.242391597091296,0.274710476703
"277",426585,"agiil.us.txt","2012-10-04",18.55,18.589,43140,0.372570194383992,0.161987041037004
"278",426586,"agiil.us.txt","2012-10-05",18.589,18.603,53344,0.0753133573619946,0
"279",426591,"agiil.us.txt","2012-10-12",18.737,18.698,55375,-0.1655187142933,0.0427145069139989
"280",426596,"agiil.us.txt","2012-10-19",18.722,18.922,304572,1.197989089742,0.128355973900995
"281",428955,"agle.us.txt","2016-04-07",10,9.77,1402652,-84.2546333601934,-83.883964544722
"282",428956,"agle.us.txt","2016-04-08",10,11.99,549216,22.722620266121,2.354145342886
"283",428957,"agle.us.txt","2016-04-11",11.87,10.42,172822,-13.094245204337,-1.000834028357
"284",428958,"agle.us.txt","2016-04-12",10.44,9.65,183991,-7.3896353166987,0.191938579655004
